BNFChapter, ChapterDesc, BNFSection, SectionDesc, BNFSubSection, SubSectionDesc, BNFChemical, ChemicalDesc
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330335,Belts                                                       ,233033530,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330337,Belts                                                       ,233033730,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330345,Belts                                                       ,233034530,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330348,Belts                                                       ,233034830,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330355,Belts                                                       ,233035530,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330365,Belts                                                       ,233036530,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330370,Belts                                                       ,233037030,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330385,Belts                                                       ,233038530,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330400,Belts                                                       ,233040030,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330410,Belts                                                       ,233041030,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330415,Belts                                                       ,233041530,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330420,Belts                                                       ,233042030,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330430,Belts                                                       ,233043030,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330440,Belts                                                       ,233044030,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330460,Belts                                                       ,233046030,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330465,Belts                                                       ,233046530,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330480,Belts                                                       ,233048030,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330530,Belts                                                       ,233053030,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330540,Belts                                                       ,233054030,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330560,Belts                                                       ,233056030,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330571,Belts                                                       ,233057130,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330585,Belts                                                       ,233058530,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330585,Belts                                                       ,233058531,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330590,Belts                                                       ,233059030,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330595,Belts                                                       ,233059510,Belts                                                       
23,Stoma Appliances                        ,2330.0,Belts                                                       ,2330595,Belts                                                       ,233059511,Belts                                                       
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335000,Colostomy Bags                                              ,233500000,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335010,Colostomy Bags                                              ,233501035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335010,Colostomy Bags                                              ,233501036,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335010,Colostomy Bags                                              ,233501037,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335010,Colostomy Bags                                              ,233501038,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335045,Colostomy Bags                                              ,233504535,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335045,Colostomy Bags                                              ,233504536,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335045,Colostomy Bags                                              ,233504537,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335060,Colostomy Bags                                              ,233506035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335070,Colostomy Bags                                              ,233507035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335070,Colostomy Bags                                              ,233507036,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335070,Colostomy Bags                                              ,233507037,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335070,Colostomy Bags                                              ,233507038,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335090,Colostomy Bags                                              ,233509035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335095,Colostomy Bags                                              ,233509535,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335100,Colostomy Bags                                              ,233510035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335100,Colostomy Bags                                              ,233510036,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335100,Colostomy Bags                                              ,233510037,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335100,Colostomy Bags                                              ,233510038,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335106,Colostomy Bags                                              ,233510635,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335120,Colostomy Bags                                              ,233512035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335135,Colostomy Bags                                              ,233513535,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335185,Colostomy Bags                                              ,233518535,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335190,Colostomy Bags                                              ,233519035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335210,Colostomy Bags                                              ,233521035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335240,Colostomy Bags                                              ,233524035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335305,Colostomy Bags                                              ,233530535,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335305,Colostomy Bags                                              ,233530536,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335305,Colostomy Bags                                              ,233530537,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335325,Colostomy Bags                                              ,233532535,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335335,Colostomy Bags                                              ,233533535,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335335,Colostomy Bags                                              ,233533536,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335335,Colostomy Bags                                              ,233533537,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335345,Colostomy Bags                                              ,233534535,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335345,Colostomy Bags                                              ,233534536,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335345,Colostomy Bags                                              ,233534537,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335345,Colostomy Bags                                              ,233534538,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335365,Colostomy Bags                                              ,233536535,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335400,Colostomy Bags                                              ,233540035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335410,Colostomy Bags                                              ,233541035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335410,Colostomy Bags                                              ,233541036,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335410,Colostomy Bags                                              ,233541037,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335410,Colostomy Bags                                              ,233541038,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335430,Colostomy Bags                                              ,233543035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335440,Colostomy Bags                                              ,233544035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335460,Colostomy Bags                                              ,233546035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335465,Colostomy Bags                                              ,233546535,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335465,Colostomy Bags                                              ,233546536,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335465,Colostomy Bags                                              ,233546537,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335480,Colostomy Bags                                              ,233548035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335480,Colostomy Bags                                              ,233548036,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335525,Colostomy Bags                                              ,233552535,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335530,Colostomy Bags                                              ,233553035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335540,Colostomy Bags                                              ,233554035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335560,Colostomy Bags                                              ,233556035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335560,Colostomy Bags                                              ,233556036,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335560,Colostomy Bags                                              ,233556037,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335560,Colostomy Bags                                              ,233556038,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335560,Colostomy Bags                                              ,233556039,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335571,Colostomy Bags                                              ,233557135,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335571,Colostomy Bags                                              ,233557136,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335579,Colostomy Bags                                              ,233557935,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335590,Colostomy Bags                                              ,233559035,Colostomy Bags                                              
23,Stoma Appliances                        ,2335.0,Colostomy Bags                                              ,2335590,Colostomy Bags                                              ,233559036,Colostomy Bags                                              
23,Stoma Appliances                        ,2340.0,Colostomy Sets                                              ,2340120,Colostomy Sets                                              ,234012040,Colostomy Sets                                              
23,Stoma Appliances                        ,2340.0,Colostomy Sets                                              ,2340135,Colostomy Sets                                              ,234013540,Colostomy Sets                                              
23,Stoma Appliances                        ,2340.0,Colostomy Sets                                              ,2340190,Colostomy Sets                                              ,234019040,Colostomy Sets                                              
23,Stoma Appliances                        ,2340.0,Colostomy Sets                                              ,2340365,Colostomy Sets                                              ,234036540,Colostomy Sets                                              
23,Stoma Appliances                        ,2340.0,Colostomy Sets                                              ,2340430,Colostomy Sets                                              ,234043040,Colostomy Sets                                              
23,Stoma Appliances                        ,2340.0,Colostomy Sets                                              ,2340440,Colostomy Sets                                              ,234044040,Colostomy Sets                                              
23,Stoma Appliances                        ,2340.0,Colostomy Sets                                              ,2340465,Colostomy Sets                                              ,234046540,Colostomy Sets                                              
23,Stoma Appliances                        ,2340.0,Colostomy Sets                                              ,2340571,Colostomy Sets                                              ,234057140,Colostomy Sets                                              
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345010,Deodorants                                                  ,234501045,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345015,Deodorants                                                  ,234501545,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345025,Deodorants                                                  ,234502545,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345045,Deodorants                                                  ,234504545,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345060,Deodorants                                                  ,234506045,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345070,Deodorants                                                  ,234507045,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345090,Deodorants                                                  ,234509045,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345100,Deodorants                                                  ,234510045,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345106,Deodorants                                                  ,234510645,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345135,Deodorants                                                  ,234513545,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345140,Deodorants                                                  ,234514045,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345145,Deodorants                                                  ,234514545,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345190,Deodorants                                                  ,234519045,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345225,Deodorants                                                  ,234522545,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345270,Deodorants                                                  ,234527045,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345306,Deodorants                                                  ,234530645,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345336,Deodorants                                                  ,234533645,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345337,Deodorants                                                  ,234533745,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345345,Deodorants                                                  ,234534545,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345385,Deodorants                                                  ,234538545,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345410,Deodorants                                                  ,234541045,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345430,Deodorants                                                  ,234543045,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345440,Deodorants                                                  ,234544045,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345460,Deodorants                                                  ,234546045,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345465,Deodorants                                                  ,234546545,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345488,Deodorants                                                  ,234548845,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345503,Deodorants                                                  ,234550345,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345540,Deodorants                                                  ,234554045,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345585,Deodorants                                                  ,234558545,Deodorants                                                  
23,Stoma Appliances                        ,2345.0,Deodorants                                                  ,2345600,Deodorants                                                  ,234560045,Deodorants                                                  
23,Stoma Appliances                        ,2346.0,Discharge Solidifying Agents                                ,2346045,Discharge Solidifying Agents                                ,234604546,Discharge Solidifying Agents                                
23,Stoma Appliances                        ,2346.0,Discharge Solidifying Agents                                ,2346060,Discharge Solidifying Agents                                ,234606046,Discharge Solidifying Agents                                
23,Stoma Appliances                        ,2346.0,Discharge Solidifying Agents                                ,2346090,Discharge Solidifying Agents                                ,234609046,Discharge Solidifying Agents                                
23,Stoma Appliances                        ,2346.0,Discharge Solidifying Agents                                ,2346095,Discharge Solidifying Agents                                ,234609546,Discharge Solidifying Agents                                
23,Stoma Appliances                        ,2346.0,Discharge Solidifying Agents                                ,2346106,Discharge Solidifying Agents                                ,234610646,Discharge Solidifying Agents                                
23,Stoma Appliances                        ,2346.0,Discharge Solidifying Agents                                ,2346306,Discharge Solidifying Agents                                ,234630646,Discharge Solidifying Agents                                
23,Stoma Appliances                        ,2346.0,Discharge Solidifying Agents                                ,2346335,Discharge Solidifying Agents                                ,234633546,Discharge Solidifying Agents                                
23,Stoma Appliances                        ,2346.0,Discharge Solidifying Agents                                ,2346336,Discharge Solidifying Agents                                ,234633646,Discharge Solidifying Agents                                
23,Stoma Appliances                        ,2346.0,Discharge Solidifying Agents                                ,2346337,Discharge Solidifying Agents                                ,234633746,Discharge Solidifying Agents                                
23,Stoma Appliances                        ,2346.0,Discharge Solidifying Agents                                ,2346345,Discharge Solidifying Agents                                ,234634546,Discharge Solidifying Agents                                
23,Stoma Appliances                        ,2346.0,Discharge Solidifying Agents                                ,2346590,Discharge Solidifying Agents                                ,234659046,Discharge Solidifying Agents                                
23,Stoma Appliances                        ,2346.0,Discharge Solidifying Agents                                ,2346650,Discharge Solidifying Agents                                ,234665046,Discharge Solidifying Agents                                
23,Stoma Appliances                        ,2350.0,Filters/Bridges                                             ,2350010,Filters/Bridges                                             ,235001050,Filters/Bridges                                             
23,Stoma Appliances                        ,2350.0,Filters/Bridges                                             ,2350025,Filters/Bridges                                             ,235002550,Filters/Bridges                                             
23,Stoma Appliances                        ,2350.0,Filters/Bridges                                             ,2350090,Filters/Bridges                                             ,235009050,Filters/Bridges                                             
23,Stoma Appliances                        ,2350.0,Filters/Bridges                                             ,2350100,Filters/Bridges                                             ,235010050,Filters/Bridges                                             
23,Stoma Appliances                        ,2350.0,Filters/Bridges                                             ,2350110,Filters/Bridges                                             ,235011050,Filters/Bridges                                             
23,Stoma Appliances                        ,2350.0,Filters/Bridges                                             ,2350336,Filters/Bridges                                             ,235033650,Filters/Bridges                                             
23,Stoma Appliances                        ,2350.0,Filters/Bridges                                             ,2350337,Filters/Bridges                                             ,235033750,Filters/Bridges                                             
23,Stoma Appliances                        ,2350.0,Filters/Bridges                                             ,2350410,Filters/Bridges                                             ,235041050,Filters/Bridges                                             
23,Stoma Appliances                        ,2350.0,Filters/Bridges                                             ,2350465,Filters/Bridges                                             ,235046550,Filters/Bridges                                             
23,Stoma Appliances                        ,2350.0,Filters/Bridges                                             ,2350480,Filters/Bridges                                             ,235048050,Filters/Bridges                                             
23,Stoma Appliances                        ,2350.0,Filters/Bridges                                             ,2350585,Filters/Bridges                                             ,235058550,Filters/Bridges                                             
23,Stoma Appliances                        ,2355.0,Flanges                                                     ,2355060,Flanges                                                     ,235506055,Flanges                                                     
23,Stoma Appliances                        ,2355.0,Flanges                                                     ,2355120,Flanges                                                     ,235512055,Flanges                                                     
23,Stoma Appliances                        ,2355.0,Flanges                                                     ,2355135,Flanges                                                     ,235513555,Flanges                                                     
23,Stoma Appliances                        ,2355.0,Flanges                                                     ,2355240,Flanges                                                     ,235524055,Flanges                                                     
23,Stoma Appliances                        ,2355.0,Flanges                                                     ,2355365,Flanges                                                     ,235536555,Flanges                                                     
23,Stoma Appliances                        ,2355.0,Flanges                                                     ,2355410,Flanges                                                     ,235541055,Flanges                                                     
23,Stoma Appliances                        ,2355.0,Flanges                                                     ,2355420,Flanges                                                     ,235542055,Flanges                                                     
23,Stoma Appliances                        ,2355.0,Flanges                                                     ,2355430,Flanges                                                     ,235543055,Flanges                                                     
23,Stoma Appliances                        ,2355.0,Flanges                                                     ,2355440,Flanges                                                     ,235544055,Flanges                                                     
23,Stoma Appliances                        ,2355.0,Flanges                                                     ,2355465,Flanges                                                     ,235546555,Flanges                                                     
23,Stoma Appliances                        ,2355.0,Flanges                                                     ,2355530,Flanges                                                     ,235553055,Flanges                                                     
23,Stoma Appliances                        ,2355.0,Flanges                                                     ,2355540,Flanges                                                     ,235554055,Flanges                                                     
23,Stoma Appliances                        ,2355.0,Flanges                                                     ,2355571,Flanges                                                     ,235557155,Flanges                                                     
23,Stoma Appliances                        ,2355.0,Flanges                                                     ,2355585,Flanges                                                     ,235558555,Flanges                                                     
23,Stoma Appliances                        ,2360.0,Ileostomy Bags                                              ,2360000,Ileostomy Bags                                              ,236000000,Ileostomy Bags                                              
23,Stoma Appliances                        ,2360.0,Ileostomy Bags                                              ,2360010,Ileostomy Bags                                              ,236001060,Ileostomy Bags                                              
23,Stoma Appliances                        ,2360.0,Ileostomy Bags                                              ,2360010,Ileostomy Bags                                              ,236001061,Ileostomy Bags                                              
23,Stoma Appliances                        ,2360.0,Ileostomy Bags                                              ,2360010,Ileostomy Bags                                              ,236001062,Ileostomy Bags                                              
23,Stoma Appliances                        ,2360.0,Ileostomy Bags                                              ,2360010,Ileostomy Bags                                              ,236001063,Ileostomy Bags                                              
23,Stoma Appliances                        ,2360.0,Ileostomy Bags                                              ,2360045,Ileostomy Bags                                              ,236004560,Ileostomy Bags                                              
23,Stoma Appliances                        ,2360.0,Ileostomy Bags                                              ,2360045,Ileostomy Bags                                              ,236004561,Ileostomy Bags                                              
23,Stoma Appliances                        ,2360.0,Ileostomy Bags                                              ,2360060,Ileostomy Bags                                              ,236006060,Ileostomy Bags                                              
23,Stoma Appliances                        ,2360.0,Ileostomy Bags                                              ,2360060,Ileostomy Bags                                              ,236006061,Ileostomy Bags                                              
23,Stoma Appliances                        ,2360.0,Ileostomy Bags                                              ,2360070,Ileostomy Bags                                              ,236007060,Ileostomy Bags                                              
23,Stoma Appliances                        ,2360.0,Ileostomy Bags                                              ,2360070,Ileostomy Bags                                              ,236007061,Ileostomy Bags                                              
23,Stoma Appliances                        ,2360.0,Ileostomy Bags                                              ,2360070,Ileostomy Bags                                              ,236007062,Ileostomy Bags                                              
23,Stoma Appliances                        ,2360.0,Ileostomy Bags                                              ,2360070,Ileostomy Bags                                              ,236007063,Ileostomy Bags                                              
23,Stoma Appliances                        ,2360.0,Ileostomy Bags                                              ,2360070,Ileostomy Bags                                              ,236007064,Ileostomy Bags                                              
